,name,longitude,latitude,category,geometry
6,Caprabo,-3.7243599382110637,40.40669979570554,supermarket,"{'type': 'Point', 'coordinates': (40.40669979570554, -3.7243599382110637)}"
7,Caprabo,-3.7347792180596033,40.41085752274602,supermarket,"{'type': 'Point', 'coordinates': (40.41085752274602, -3.7347792180596033)}"
8,Supermercado La Despensa,-3.7213438400003076,40.42143639773705,supermarket,"{'type': 'Point', 'coordinates': (40.42143639773705, -3.7213438400003076)}"
1,Mercado Municipal Alto de Extremadura,-3.735324509102475,40.407961231375076,supermarket,"{'type': 'Point', 'coordinates': (40.407961231375076, -3.735324509102475)}"
7,Supermercados Hiber,-3.738287035198659,40.40909240750024,supermarket,"{'type': 'Point', 'coordinates': (40.40909240750024, -3.738287035198659)}"
9,Hiber,-3.737511294663117,40.41022001307567,supermarket,"{'type': 'Point', 'coordinates': (40.41022001307567, -3.737511294663117)}"
10,Dia %,-3.7328802387644893,40.40390597240519,supermarket,"{'type': 'Point', 'coordinates': (40.40390597240519, -3.7328802387644893)}"
10,DIA %,-3.739957,40.405962,supermarket,"{'type': 'Point', 'coordinates': (40.405962, -3.739957)}"
0,Metro Puerta del Ángel,-3.7271787698295147,40.41395093791891,transport,"{'type': 'Point', 'coordinates': (40.41395093791891, -3.7271787698295147)}"
1,Metro Lago,-3.7355986255348337,40.41641583469974,transport,"{'type': 'Point', 'coordinates': (40.41641583469974, -3.7355986255348337)}"
2,Metro Príncipe Pío,-3.719025624452134,40.42127330979784,transport,"{'type': 'Point', 'coordinates': (40.42127330979784, -3.719025624452134)}"
2,Metro Alto de Extremadura,-3.738983803206877,40.409811002137005,transport,"{'type': 'Point', 'coordinates': (40.409811002137005, -3.738983803206877)}"
2,Taberna Sanlúcar,-3.71319061442631,40.410970654839254,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.410970654839254, -3.71319061442631)}"
3,Taberna Almería,-3.712309,40.410716,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.410716, -3.712309)}"
4,Los Caracoles,-3.7111579284003664,40.40768347870091,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40768347870091, -3.7111579284003664)}"
5,El Rancho Argentino,-3.7179060992758606,40.40140620664094,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40140620664094, -3.7179060992758606)}"
6,Arroceria Imperial,-3.715239,40.404255,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.404255, -3.715239)}"
7,Taberna Errante,-3.7127128955849655,40.41098247599251,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41098247599251, -3.7127128955849655)}"
8,Juana la Loca Pintxos-Bar,-3.711101,40.41134,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41134, -3.711101)}"
9,El Capricho Extremeño,-3.70826083435309,40.407090407096,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.407090407096, -3.70826083435309)}"
10,Casa Dani,-3.7110553920231495,40.40923486655367,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40923486655367, -3.7110553920231495)}"
12,Taberna Rayuela,-3.7134962971934686,40.41317891156541,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41317891156541, -3.7134962971934686)}"
13,Nina Pasta Bar,-3.7088363,40.409508,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.409508, -3.7088363)}"
14,Restaurante Los Castaños,-3.712272903700864,40.410113964559535,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.410113964559535, -3.712272903700864)}"
15,Xentes,-3.710378455989174,40.40998159530203,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40998159530203, -3.710378455989174)}"
16,La Taquería de Birra,-3.7135694765833738,40.41160529869899,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41160529869899, -3.7135694765833738)}"
17,Pez Tortilla,-3.7105174528339666,40.411781658448255,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.411781658448255, -3.7105174528339666)}"
18,sushi raku,-3.708216,40.404623,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.404623, -3.708216)}"
19,Montepinos,-3.7136552084797287,40.403596350870764,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.403596350870764, -3.7136552084797287)}"
20,Mar&Ola,-3.7106201645978993,40.412110647922,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.412110647922, -3.7106201645978993)}"
21,El Bombín de Sabina,-3.711838411130233,40.410267960621866,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.410267960621866, -3.711838411130233)}"
22,Al Settimo Cielo,-3.7103206370563853,40.41050892900634,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41050892900634, -3.7103206370563853)}"
23,Gauranga Trascendental Food,-3.7134861946105957,40.412891557155,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.412891557155, -3.7134861946105957)}"
24,pura vida vegan bar,-3.709029348112721,40.41020847303393,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41020847303393, -3.709029348112721)}"
26,La Musa Latina,-3.7117671604527014,40.41283455101768,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41283455101768, -3.7117671604527014)}"
27,Txirimiri,-3.710426686180131,40.4111523934205,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4111523934205, -3.710426686180131)}"
28,Bar Eduardo,-3.7101398754000843,40.40912479062481,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40912479062481, -3.7101398754000843)}"
29,Café Bar Delic,-3.711678450125613,40.41273870787581,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41273870787581, -3.711678450125613)}"
30,La Chusquery,-3.711640374277176,40.412229741330215,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.412229741330215, -3.711640374277176)}"
31,Viva Burger,-3.7116827479753303,40.41263019326825,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41263019326825, -3.7116827479753303)}"
32,Restaurante Rasputín,-3.7135574283690183,40.412101165205065,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.412101165205065, -3.7135574283690183)}"
33,La Nieta Carmela,-3.7103027088945604,40.41055144149123,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41055144149123, -3.7103027088945604)}"
34,Zoco Comidero Bar,-3.7134631663750186,40.41328907548855,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41328907548855, -3.7134631663750186)}"
35,Domino's Pizza,-3.716412178764935,40.40558977984799,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40558977984799, -3.716412178764935)}"
37,Cerveceria Ruyma,-3.717923923929534,40.404255611015216,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.404255611015216, -3.717923923929534)}"
38,camoati,-3.7122836094834195,40.413274618632805,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.413274618632805, -3.7122836094834195)}"
39,Sidreria Asgaya,-3.7138362,40.402687,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.402687, -3.7138362)}"
45,El 7 de Zahonero,-3.7122992730998177,40.40033472928856,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40033472928856, -3.7122992730998177)}"
47,Toma Jamón,-3.7134115078159144,40.4107662981287,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4107662981287, -3.7134115078159144)}"
49,Cantespino,-3.7136266173486185,40.40230949181377,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40230949181377, -3.7136266173486185)}"
53,Colby Cafe,-3.716759168580845,40.40713184312889,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40713184312889, -3.716759168580845)}"
54,Cafetería Pirámides,-3.715011011634677,40.40125369322763,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40125369322763, -3.715011011634677)}"
55,Porca Miseria,-3.71352,40.402476,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.402476, -3.71352)}"
58,La Casa De Zhou,-3.7163080930525005,40.40515740677846,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40515740677846, -3.7163080930525005)}"
61,Restaurante City Garden,-3.7137862086735263,40.402386557790955,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.402386557790955, -3.7137862086735263)}"
62,Bar Restaurante El Mirador de San Isidro,-3.71374580337267,40.40212135894403,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40212135894403, -3.71374580337267)}"
64,O'Ribeiriño,-3.714928995579874,40.4021085672933,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4021085672933, -3.714928995579874)}"
65,Cafeteria Pontones,-3.714657619618259,40.40527651338389,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40527651338389, -3.714657619618259)}"
66,El Chiscón De La Ribera,-3.719265885404367,40.40151949332272,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40151949332272, -3.719265885404367)}"
67,Bar El Doblete,-3.719182919894333,40.40140356938051,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40140356938051, -3.719182919894333)}"
68,Cafeteria Santa Casilda,-3.713214,40.404991,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.404991, -3.713214)}"
69,Café Montes,-3.724365,40.402147,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.402147, -3.724365)}"
70,Panes & Panes Co.,-3.7135127281902207,40.403092493096025,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.403092493096025, -3.7135127281902207)}"
74,Acacias Bar,-3.7114556,40.40224592,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40224592, -3.7114556)}"
78,Taberna Del Santo,-3.718607941478942,40.39805310592874,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.39805310592874, -3.718607941478942)}"
79,El Grove,-3.725017336987115,40.41362646591138,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41362646591138, -3.725017336987115)}"
80,Kebab Amnu,-3.7252763295673663,40.41404030410337,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41404030410337, -3.7252763295673663)}"
82,Riqano,-3.7098974390895783,40.40137030938082,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40137030938082, -3.7098974390895783)}"
84,Mesón a Ría de Noia,-3.7247661673608947,40.414045102654505,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.414045102654505, -3.7247661673608947)}"
86,Chino Feliz,-3.726152573483827,40.41338704034075,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41338704034075, -3.726152573483827)}"
0,Kiyota,-3.716410946304532,40.43656143412312,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43656143412312, -3.716410946304532)}"
1,Orsomatto,-3.7156319618225093,40.434012899977404,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.434012899977404, -3.7156319618225093)}"
2,Membibre,-3.7131862406723166,40.434911771333695,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.434911771333695, -3.7131862406723166)}"
3,Restaurante Sazadón,-3.7149724124416883,40.435872453254504,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.435872453254504, -3.7149724124416883)}"
4,Alcaravea,-3.715269453763878,40.438151437538444,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.438151437538444, -3.715269453763878)}"
5,Gandarío,-3.71556555925568,40.43454557385298,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43454557385298, -3.71556555925568)}"
